 type   sat      day     hms     lat     lon     pre   spd   dir   rff    qi  int
WV     MTSAT   20131107  0513   13.59  -108.84   150    8.1  146  55.02  0.99  15
WV     MTSAT   20131107  0513   13.41  -109.72   162    4.2  103  56.24  0.91  15
WV     MTSAT   20131107  0513   13.89  -110.98   150   12.1  144  52.28  0.84  15
WV     MTSAT   20131107  0513   13.54  -112.62   150    8.0  134  75.78  0.93  15
WV     MTSAT   20131107  0513   13.45  -113.08   175    6.7  129  70.98  0.93  15
WV     MTSAT   20131107  0513   13.75  -113.74   162   11.2  117  56.02  0.97  15
WV     MTSAT   20131107  0513   13.69  -114.49   162   11.5  112  54.04  0.71  15
WV     MTSAT   20131107  0513   13.71  -115.75   162   12.6  122  58.71  0.58  15
WV     MTSAT   20131107  0513   14.12   -81.41   287    8.2  179  61.23  0.51  15
WV     MTSAT   20131107  0513   13.80   -82.28   287    9.2  178  56.95  0.77  15
WV     MTSAT   20131107  0513   13.96   -83.71   312    5.7  146  66.63  0.60  15
WV     MTSAT   20131107  0513   14.07   -85.17   162   14.0  188  58.95  0.98  15
WV     MTSAT   20131107  0513   13.73   -86.67   175   10.6  159  59.88  0.68  15
WV     MTSAT   20131107  0513   13.78   -87.70   200    7.9  172  65.32  0.92  15
WV     MTSAT   20131107  0513   13.50   -88.82   187    5.9  166  76.70  0.56  15
WV     MTSAT   20131107  0513   13.59   -89.61   175    5.4  174  66.30  0.67  15
WV     MTSAT   20131107  0513   13.38   -92.37   187    6.6  151  71.90  0.63  15
WV     MTSAT   20131107  0513   13.63   -93.43   187    7.4  158  71.63  0.80  15
WV     MTSAT   20131107  0513   13.51   -94.64   150   14.2  156  66.41  0.96  15
WV     MTSAT   20131107  0513   13.60   -95.43   150   14.7  159  63.56  0.79  15
WV     MTSAT   20131107  0513   13.30   -96.26   150   14.2  145  70.80  0.88  15
WV     MTSAT   20131107  0513   13.51   -97.29   162   12.8  140  67.91  0.93  15
WV     MTSAT   20131107  0513   13.21   -97.90   175   10.9  139  73.36  0.84  15
WV     MTSAT   20131107  0513   13.43   -98.72   175    8.0  139  66.86  0.81  15
WV     MTSAT   20131107  0513   13.56   -99.54   187    8.4  152  57.02  0.75  15
WV     MTSAT   20131107  0513   13.49  -100.73   175    8.5   89  59.58  0.79  15
WV     MTSAT   20131107  0513   13.31  -101.38   187    6.4   74  53.24  0.79  15
WV     MTSAT   20131107  0513   13.48  -102.41   187   12.1  102  57.28  0.84  15
WV     MTSAT   20131107  0513   13.03  -102.99   225   11.5   89  50.80  0.72  15
WV     MTSAT   20131107  0513   13.40  -103.85   212   12.6  111  58.74  0.82  15
WV     MTSAT   20131107  0513   13.07  -104.73   225   10.4  132  68.82  0.92  15
WV     MTSAT   20131107  0513   13.43  -105.77   250    8.7  125  66.60  0.79  15
WV     MTSAT   20131107  0513   13.44  -106.90   225   10.0  100  56.74  0.92  15
WV     MTSAT   20131107  0513   12.99  -107.80   200    9.4  118  66.52  0.98  15
WV     MTSAT   20131107  0513   12.90  -108.30   150   11.4  106  65.88  0.73  15
WV     MTSAT   20131107  0513   13.08  -112.55   175    8.6  138  68.15  0.87  15
WV     MTSAT   20131107  0513   13.14  -113.08   187    6.3  126  67.85  0.96  15
WV     MTSAT   20131107  0513   13.10  -113.53   162    6.5  121  61.72  0.91  15
WV     MTSAT   20131107  0513   13.15  -114.57   162   11.0  109  54.69  0.76  15
WV     MTSAT   20131107  0513   12.95  -114.94   225    9.3  140  70.20  0.91  15
WV     MTSAT   20131107  0513   13.25  -115.68   225   13.2  128  52.23  0.75  15
WV     MTSAT   20131107  0513   13.49   -81.86   287    9.1  179  55.24  0.72  15
WV     MTSAT   20131107  0513   13.07   -83.22   200    4.4  173  57.44  0.86  15
WV     MTSAT   20131107  0513   13.11   -85.95   175   10.5  165  68.80  0.84  15
WV     MTSAT   20131107  0513   12.96   -86.59   175    9.9  162  70.66  0.87  15
WV     MTSAT   20131107  0513   12.95   -88.10   187    6.0  162  73.11  0.74  15
WV     MTSAT   20131107  0513   13.38   -88.79   187    4.5  165  66.50  0.67  15
WV     MTSAT   20131107  0513   13.22   -89.82   175    6.3  169  68.50  0.84  15
WV     MTSAT   20131107  0513   12.98   -91.12   187    5.2  133  75.84  0.51  15
WV     MTSAT   20131107  0513   13.01   -92.70   187    6.9  137  75.82  0.90  15
WV     MTSAT   20131107  0513   12.84   -94.52   150   15.9  144  70.96  0.96  15
WV     MTSAT   20131107  0513   13.01   -95.42   150   14.8  154  62.61  0.90  15
WV     MTSAT   20131107  0513   12.90   -96.31   162   13.9  137  71.31  0.90  15
WV     MTSAT   20131107  0513   12.59   -97.59   162    9.6  123  64.80  0.92  15
WV     MTSAT   20131107  0513   12.81   -98.06   175    9.2  132  68.04  0.93  15
WV     MTSAT   20131107  0513   13.07   -98.93   175    8.8  131  73.90  0.84  15
WV     MTSAT   20131107  0513   12.81   -99.61   150    8.6  123  61.29  0.90  15
WV     MTSAT   20131107  0513   12.54  -100.79   237    7.6   63  54.81  0.86  15
WV     MTSAT   20131107  0513   12.64  -101.42   175    6.9   57  51.21  0.78  15
WV     MTSAT   20131107  0513   12.58  -102.56   187   12.1   86  51.85  0.83  15
WV     MTSAT   20131107  0513   12.56  -103.19   187   11.9  106  60.79  0.83  15
WV     MTSAT   20131107  0513   12.43  -103.89   212   10.5  127  66.60  0.81  15
WV     MTSAT   20131107  0513   12.60  -104.67   237   10.1  131  71.91  0.85  15
WV     MTSAT   20131107  0513   12.46  -105.75   225    9.0  135  65.58  0.76  15
WV     MTSAT   20131107  0513   12.61  -105.87   237    9.4  137  65.53  0.74  15
WV     MTSAT   20131107  0513   12.56  -106.57   250    5.3  147  55.49  0.58  15
WV     MTSAT   20131107  0513   12.78  -108.56   150   10.9   89  56.94  0.78  15
WV     MTSAT   20131107  0513   12.40  -112.11   300   11.3  125  58.39  0.65  15
WV     MTSAT   20131107  0513   12.74  -112.29   175   10.1  140  59.35  0.93  15
WV     MTSAT   20131107  0513   12.65  -113.01   187    6.1  128  66.44  0.97  15
WV     MTSAT   20131107  0513   12.67  -113.63   162    7.2  126  65.16  0.95  15
WV     MTSAT   20131107  0513   12.62  -114.16   162   12.5  108  51.01  0.96  15
WV     MTSAT   20131107  0513   12.69  -114.89   225   10.7  141  62.14  0.96  15
WV     MTSAT   20131107  0513   12.96   -80.62   300    4.9  136  71.98  0.53  15
WV     MTSAT   20131107  0513   12.78   -84.80   162    7.9  165  64.75  0.85  15
WV     MTSAT   20131107  0513   12.45   -86.30   150    8.0  157  64.10  0.77  15
WV     MTSAT   20131107  0513   12.80   -86.65   150    9.4  162  73.16  0.83  15
WV     MTSAT   20131107  0513   12.71   -88.12   212    6.4  159  65.33  0.76  15
WV     MTSAT   20131107  0513   12.61   -89.00   212    5.7  156  65.49  0.70  15
WV     MTSAT   20131107  0513   12.25   -91.50   162    8.6  120  64.07  0.94  15
WV     MTSAT   20131107  0513   12.34   -92.50   162   11.1  131  65.39  0.92  15
WV     MTSAT   20131107  0513   12.60   -94.33   150   17.3  144  60.88  0.98  15
WV     MTSAT   20131107  0513   12.25   -95.56   162   13.6  142  68.50  0.92  15
WV     MTSAT   20131107  0513   12.46   -96.49   175   13.7  134  74.64  0.97  15
WV     MTSAT   20131107  0513   12.51   -97.61   162    9.9  122  65.76  0.96  15
WV     MTSAT   20131107  0513   12.49   -98.26   187    9.4  119  69.87  0.97  15
WV     MTSAT   20131107  0513   12.03   -99.51   150    7.1  105  78.76  0.81  15
WV     MTSAT   20131107  0513   11.98   -99.75   150    7.5  107  70.79  0.85  15
WV     MTSAT   20131107  0513   12.43  -100.81   237    7.8   62  54.72  0.86  15
WV     MTSAT   20131107  0513   12.41  -101.52   175    7.3   57  51.16  0.80  15
WV     MTSAT   20131107  0513   12.14  -102.70   162   11.8  109  54.94  0.84  15
WV     MTSAT   20131107  0513   12.29  -102.93   162   13.1  103  54.17  0.87  15
WV     MTSAT   20131107  0513   12.08  -103.70   175   10.7  120  58.57  0.89  15
WV     MTSAT   20131107  0513   12.18  -104.50   212    8.6  140  61.53  0.79  15
WV     MTSAT   20131107  0513   11.81  -105.42   212   11.5  133  54.89  0.75  15
WV     MTSAT   20131107  0513   11.83  -106.11   212    8.3  111  73.31  0.94  15
WV     MTSAT   20131107  0513   12.23  -107.16   212    9.6  111  66.13  0.63  15
WV     MTSAT   20131107  0513   12.11  -107.47   212    6.6   90  65.20  0.57  15
WV     MTSAT   20131107  0513   12.17  -108.23   150    8.3   73  53.34  0.90  15
WV     MTSAT   20131107  0513   12.14  -109.46   187    8.1   44  50.30  0.96  15
WV     MTSAT   20131107  0513   11.97  -110.36   162    7.2  123  61.15  0.79  15
WV     MTSAT   20131107  0513   11.98  -111.95   300    9.1  140  56.04  0.75  15
WV     MTSAT   20131107  0513   11.97  -112.48   200   10.5  141  57.47  0.93  15
WV     MTSAT   20131107  0513   12.07  -113.27   225   11.2  116  55.95  0.73  15
WV     MTSAT   20131107  0513   12.09  -114.05   162   12.7  118  54.16  0.90  15
WV     MTSAT   20131107  0513   11.76  -115.68   175   14.4  128  60.12  0.90  15
WV     MTSAT   20131107  0513   11.99   -84.17   187   10.7  168  59.94  0.82  15
WV     MTSAT   20131107  0513   12.27   -85.36   162    7.9  176  65.55  0.85  15
WV     MTSAT   20131107  0513   11.78   -87.20   212    7.7  137  69.84  0.83  15
WV     MTSAT   20131107  0513   11.74   -88.54   200    4.9  142  73.26  0.69  15
WV     MTSAT   20131107  0513   11.81   -88.67   200    5.0  149  73.17  0.64  15
WV     MTSAT   20131107  0513   11.93   -90.19   275    7.4   71  50.71  0.63  15
WV     MTSAT   20131107  0513   11.93   -91.60   175    7.0  115  66.13  0.83  15
WV     MTSAT   20131107  0513   11.84   -91.83   187    5.5  116  70.43  0.74  15
WV     MTSAT   20131107  0513   11.56   -93.52   162   13.6  144  58.69  0.66  15
WV     MTSAT   20131107  0513   11.89   -94.34   150   19.2  137  53.08  0.91  15
WV     MTSAT   20131107  0513   11.63   -95.42   150   17.4  133  61.77  0.95  15
WV     MTSAT   20131107  0513   11.68   -96.32   162   14.3  127  73.46  0.92  15
WV     MTSAT   20131107  0513   11.69   -97.34   162   10.1  119  64.31  0.98  15
WV     MTSAT   20131107  0513   11.83   -98.01   225    9.5  104  77.05  0.91  15
WV     MTSAT   20131107  0513   11.69   -98.85   162    9.5   95  61.12  0.98  15
WV     MTSAT   20131107  0513   11.87   -99.55   150    8.0  110  68.95  0.87  15
WV     MTSAT   20131107  0513   11.33  -100.88   175    6.2  107  64.21  0.61  15
WV     MTSAT   20131107  0513   11.40  -103.10   150   10.4   81  69.09  0.92  15
WV     MTSAT   20131107  0513   11.39  -103.41   150    8.5   79  69.71  0.90  15
WV     MTSAT   20131107  0513   11.44  -104.58   200    6.5  129  67.33  0.91  15
WV     MTSAT   20131107  0513   11.46  -105.48   187    8.6  119  65.72  0.93  15
WV     MTSAT   20131107  0513   11.69  -105.69   187   10.3  120  60.70  0.99  15
WV     MTSAT   20131107  0513   11.62  -107.02   162    9.5  126  55.80  0.99  15
WV     MTSAT   20131107  0513   11.62  -107.12   162    9.7  125  55.73  0.98  15
WV     MTSAT   20131107  0513   11.32  -108.41   162    8.7   63  57.28  0.93  15
WV     MTSAT   20131107  0513   11.58  -108.70   162    9.8   71  59.50  0.85  15
WV     MTSAT   20131107  0513   11.49  -109.60   175    7.9   67  63.29  0.72  15
WV     MTSAT   20131107  0513   11.44  -110.07   187    7.3   41  52.79  0.81  15
WV     MTSAT   20131107  0513   11.21  -111.87   175    9.5  156  54.96  0.80  15
WV     MTSAT   20131107  0513   11.16  -112.54   187    9.5  129  59.53  0.51  15
WV     MTSAT   20131107  0513   11.23  -113.06   212   10.1  152  58.16  0.94  15
WV     MTSAT   20131107  0513   11.15  -113.42   175    9.1  156  63.57  0.88  15
WV     MTSAT   20131107  0513   11.14  -114.03   175    9.0  153  66.14  0.87  15
WV     MTSAT   20131107  0513   11.46  -115.25   187   11.5  118  55.54  0.61  15
WV     MTSAT   20131107  0513   11.19  -115.40   187   12.8  126  56.70  0.75  15
WV     MTSAT   20131107  0513   11.44   -82.17   150    5.2  181  68.86  0.85  15
WV     MTSAT   20131107  0513   11.31   -82.61   150    5.8  175  72.15  0.81  15
WV     MTSAT   20131107  0513   11.52   -83.74   200    8.0  164  69.33  0.93  15
WV     MTSAT   20131107  0513   11.62   -85.79   212    5.4  156  62.51  0.72  15
WV     MTSAT   20131107  0513   11.55   -86.64   225    5.0  147  63.56  0.71  15
WV     MTSAT   20131107  0513   11.54   -88.46   200    5.7  113  60.30  0.63  15
WV     MTSAT   20131107  0513   11.56   -88.98   200    5.8  114  62.24  0.58  15
WV     MTSAT   20131107  0513   11.09   -90.45   150    8.2  112  58.58  0.82  15
WV     MTSAT   20131107  0513   11.49   -91.59   175    7.2  115  65.74  0.84  15
WV     MTSAT   20131107  0513   11.07   -92.67   175    7.0  149  62.93  0.71  15
WV     MTSAT   20131107  0513   11.00   -93.67   175    9.5  148  60.59  0.99  15
WV     MTSAT   20131107  0513   11.29   -94.75   162   17.7  134  55.31  0.79  15
WV     MTSAT   20131107  0513   11.16   -95.10   162   15.7  132  66.25  0.93  15
WV     MTSAT   20131107  0513   11.05   -96.29   162   16.0  119  63.98  0.92  15
WV     MTSAT   20131107  0513   10.98   -97.50   162   10.6  105  59.81  0.60  15
WV     MTSAT   20131107  0513   11.09   -97.83   175   10.4  100  61.64  0.67  15
WV     MTSAT   20131107  0513   10.79   -99.22   187    7.4   93  67.84  0.93  15
WV     MTSAT   20131107  0513   11.17   -99.64   187    8.5   93  75.85  0.95  15
WV     MTSAT   20131107  0513   10.91  -100.58   175   10.0   68  55.95  0.95  15
WV     MTSAT   20131107  0513   11.09  -101.25   162    5.6  104  61.25  0.71  15
WV     MTSAT   20131107  0513   11.14  -102.36   162    7.4   85  76.74  0.98  15
WV     MTSAT   20131107  0513   11.12  -103.31   187   11.3   84  52.10  0.98  15
WV     MTSAT   20131107  0513   11.04  -103.63   187   10.5   88  54.23  0.98  15
WV     MTSAT   20131107  0513   10.97  -104.71   200    6.3  126  67.41  0.89  15
WV     MTSAT   20131107  0513   10.88  -105.53   200    6.6  114  69.90  0.78  15
WV     MTSAT   20131107  0513   10.90  -106.31   212    5.2  124  63.46  0.96  15
WV     MTSAT   20131107  0513   11.09  -108.39   162    9.5   63  58.05  0.93  15
WV     MTSAT   20131107  0513   11.00  -108.97   225    9.5   68  59.12  0.94  15
WV     MTSAT   20131107  0513   11.07  -109.57   200    8.5   35  51.73  0.90  15
WV     MTSAT   20131107  0513   10.82  -110.47   175    6.3  102  71.29  0.55  15
WV     MTSAT   20131107  0513   10.95  -111.77   175    6.4  141  70.73  0.93  15
WV     MTSAT   20131107  0513   10.94  -112.08   175    7.1  144  72.66  0.64  15
WV     MTSAT   20131107  0513   10.92  -113.19   162   10.2  156  57.57  0.97  15
WV     MTSAT   20131107  0513   10.91  -114.02   175    8.4  159  62.66  0.92  15
WV     MTSAT   20131107  0513   10.91  -114.19   175    8.6  157  62.91  0.91  15
WV     MTSAT   20131107  0513   10.78  -114.94   187   11.6  113  51.02  0.78  15
WV     MTSAT   20131107  0513   11.14   -82.87   187    6.8  173  77.26  0.93  15
WV     MTSAT   20131107  0513   10.93   -84.50   150    7.3  168  70.18  0.96  15
WV     MTSAT   20131107  0513   10.62   -86.96   200    7.2  137  64.61  0.88  15
WV     MTSAT   20131107  0513   10.55   -88.24   175    5.7  167  58.41  0.77  15
WV     MTSAT   20131107  0513   10.82   -88.39   162    6.6  158  63.67  0.73  15
WV     MTSAT   20131107  0513   10.86   -89.94   187    5.8   98  58.59  0.87  15
WV     MTSAT   20131107  0513   10.91   -90.92   150    7.7  125  63.34  0.86  15
WV     MTSAT   20131107  0513   10.52   -92.47   162    6.0  120  58.39  0.73  15
WV     MTSAT   20131107  0513   10.30   -93.39   200    5.0  148  66.37  0.87  15
WV     MTSAT   20131107  0513   10.63   -94.34   200   12.6  125  54.46  0.71  15
WV     MTSAT   20131107  0513   10.38   -95.03   200   15.5  117  49.78  0.96  15
WV     MTSAT   20131107  0513   10.75   -95.75   150   16.1  135  59.37  0.97  15
WV     MTSAT   20131107  0513   10.50   -96.66   162   15.8  118  67.93  0.96  15
WV     MTSAT   20131107  0513   10.74   -97.73   175   10.3  103  63.24  0.71  15
WV     MTSAT   20131107  0513   10.53   -98.64   225    8.2   96  65.72  0.94  15
WV     MTSAT   20131107  0513   10.71   -99.23   187    7.4   94  67.90  0.94  15
WV     MTSAT   20131107  0513   10.68  -100.57   187    9.8   53  52.63  0.76  15
WV     MTSAT   20131107  0513   10.54  -101.41   162    8.3   54  58.85  0.76  15
WV     MTSAT   20131107  0513   10.38  -101.65   175    7.2   52  61.33  0.77  15
WV     MTSAT   20131107  0513   10.43  -102.91   187    6.4   78  75.76  0.81  15
WV     MTSAT   20131107  0513   10.54  -103.46   187    6.6   93  71.60  0.95  15
WV     MTSAT   20131107  0513   10.52  -104.28   212    7.0  120  60.13  0.88  15
WV     MTSAT   20131107  0513   10.59  -104.82   212    6.3  134  60.56  0.92  15
WV     MTSAT   20131107  0513   10.30  -105.57   200    4.3   85  73.98  0.72  15
WV     MTSAT   20131107  0513   10.54  -107.09   175    4.1   67  55.15  0.99  15
WV     MTSAT   20131107  0513   10.41  -107.83   212    6.8   54  61.76  0.96  15
WV     MTSAT   20131107  0513   10.13  -108.67   200    9.5   60  60.79  0.98  15
WV     MTSAT   20131107  0513   10.23  -109.26   200    9.8   46  54.45  0.91  15
WV     MTSAT   20131107  0513   10.45  -109.88   225    7.0   46  59.74  0.87  15
WV     MTSAT   20131107  0513   10.10  -112.44   212   11.8  134  49.11  0.96  15
WV     MTSAT   20131107  0513   10.18  -112.57   212   12.2  134  48.62  0.89  15
WV     MTSAT   20131107  0513   10.39  -113.64   200    5.8  145  69.85  0.70  15
WV     MTSAT   20131107  0513    9.96  -114.33   200    5.1  152  64.50  0.92  15
WV     MTSAT   20131107  0513   10.22  -114.65   187    5.5  155  60.07  0.75  15
WV     MTSAT   20131107  0513   10.63   -79.11   200    4.6  165  77.61  0.69  15
WV     MTSAT   20131107  0513   10.06   -83.93   187    7.1  155  76.77  0.91  15
WV     MTSAT   20131107  0513   10.48   -84.76   150    7.8  167  67.47  0.89  15
WV     MTSAT   20131107  0513   10.40   -86.22   212   10.4  133  67.23  0.93  15
WV     MTSAT   20131107  0513   10.35   -88.30   175    5.4  165  57.96  0.85  15
WV     MTSAT   20131107  0513    9.96   -89.32   150    8.2  151  60.43  0.94  15
WV     MTSAT   20131107  0513    9.97   -92.28   150    9.0  106  58.22  0.85  15
WV     MTSAT   20131107  0513   10.22   -93.41   200    5.1  147  66.95  0.83  15
WV     MTSAT   20131107  0513    9.91   -95.08   175   15.3  115  61.21  0.98  15
WV     MTSAT   20131107  0513   10.04   -96.03   162   17.0  114  65.33  0.92  15
WV     MTSAT   20131107  0513    9.63   -96.90   162   14.3  114  72.19  0.90  15
WV     MTSAT   20131107  0513   10.01   -97.65   162   16.1  116  58.07  0.97  15
WV     MTSAT   20131107  0513   10.15   -98.32   162    9.8  120  60.59  0.95  15
WV     MTSAT   20131107  0513   10.02   -98.91   275    7.3   84  72.46  0.93  15
